tenure,TotalCharges,MonthlyCharges,PaymentMethod_Electronic check,Contract_Two year,InternetService_Fiber optic,PaperlessBilling_Yes,gender_Male,OnlineSecurity_Yes,Contract_One year,Partner_Yes,MultipleLines_Yes,TechSupport_Yes,Dependents_Yes,OnlineBackup_Yes
1.4822685149236117,2.326211021475893,1.4880627213048376,True,True,True,True,True,False,False,True,True,True,False,True
-1.2364625048858033,-0.9423354709649507,0.1702981354822394,True,False,True,False,True,False,False,True,False,False,False,False
-0.4249010064352317,-0.7647217314890292,-1.301233208786408,False,False,False,False,False,False,True,True,True,False,False,False
-0.34374485659017456,-0.3241881816676873,-0.01984355506932744,True,True,False,False,False,True,False,True,True,False,True,True
0.5489727917054542,-0.05797478484788843,-0.6613650849302657,False,False,False,False,False,False,False,False,False,False,False,False
-0.2220106318225888,-0.781953077944387,-1.4963351173523636,False,True,False,False,True,False,False,False,False,False,True,False
1.6040027396911973,1.7670211112531005,0.7985924173048081,False,True,False,False,False,True,False,True,True,True,False,True
-1.277040579808332,-0.9841923745698008,-0.6365639948583222,False,False,False,True,True,False,False,False,False,False,False,False
-1.2364625048858033,-0.9210253121207931,0.839927567424714,True,False,True,False,False,True,False,True,False,False,False,True
-0.9118379055055746,-0.6402634240532429,0.697734651012238,False,False,True,True,True,False,False,False,True,False,False,False
1.3605342901560258,-0.2561788927464147,-1.2979263967768155,False,False,False,True,True,False,True,True,True,False,True,False
-1.277040579808332,-0.9952509728645683,-1.4748408392900125,False,False,False,False,False,False,False,False,False,False,False,False
-1.1147282801182177,-0.8278015466142121,0.6167177567772224,True,False,True,True,False,False,False,True,False,False,True,True
-0.2220106318225888,0.043297546281511536,0.710961899050608,False,False,True,True,False,False,False,False,True,False,False,True
-0.8712598305830461,-0.6227703356264114,0.4480703442880068,True,False,True,True,True,False,False,False,False,False,False,False
1.3199562152334972,1.8297301252520286,1.1292736182640548,False,False,True,True,True,False,False,False,False,False,False,True
1.1576439155433829,1.599898862467087,1.1259668062544625,True,False,True,False,True,False,True,True,True,False,True,True
-0.7495256058154603,-0.6483556133379742,-0.11739450935230507,False,True,False,True,True,True,False,True,False,False,True,True
1.1576439155433829,0.644344360109154,-0.09259341928036156,False,True,False,True,True,True,False,True,False,True,False,False
-0.9118379055055746,-0.7583090531879214,-0.15707625346741452,False,False,False,False,True,False,False,True,False,False,True,False
1.1170658406208545,0.26597452851283687,-0.4927176724410501,True,False,False,False,False,True,True,True,False,False,False,True
0.10261396755763985,0.6694061538777694,1.5161706233863734,False,False,True,True,False,True,True,False,True,True,False,True
-0.9118379055055746,-0.5881985835609151,0.9887341078563749,True,False,True,True,False,False,False,False,True,False,False,True
0.5083947167829257,0.643035650251785,0.5439678925661885,False,False,True,False,True,False,False,True,True,False,False,True
0.10261396755763985,0.4772439231540964,1.1276202122592587,True,False,True,True,True,False,False,False,True,False,False,False
0.26492626724775414,0.3122810456327413,0.3405989539762516,True,False,True,False,True,False,False,False,True,False,False,False
1.0764877656983258,0.30346906592645695,-0.48610404842186505,True,False,False,True,True,False,False,True,False,False,False,True
-1.0335721302731604,-0.8673900197996227,-0.6845127689974131,False,False,False,True,False,False,False,True,False,False,False,False
-0.8712598305830461,-0.6423573598250332,0.18352538352060946,False,False,False,False,False,False,False,False,False,True,False,False
-0.4654790813577603,-0.6680516966913767,-0.9870860678751238,False,True,False,False,False,True,False,False,False,True,False,False
-1.074150205195689,-0.8632675837489104,-0.32407025995183425,False,False,False,False,False,True,False,False,False,False,False,True
1.2388000653884401,-0.31790637435231645,-1.3128070508199818,False,True,False,False,True,False,False,True,True,False,True,False
-0.7089475308929317,-0.3480067010718021,1.195409858455904,True,False,True,True,True,False,False,True,True,False,False,False
-1.0335721302731604,-0.8001659567927714,0.1702981354822394,False,False,True,True,True,False,False,True,False,False,False,False
0.30550434217028277,0.31145219605640756,0.31745126990910427,True,False,False,True,True,False,False,True,True,False,True,False
1.3199562152334972,0.2757680406121477,-0.6514446489014885,False,True,False,False,False,False,False,False,False,True,True,True
0.95475354093074,0.31317533070194326,-0.40508715418684954,False,False,False,False,True,True,True,False,False,False,False,False
-1.0335721302731604,-0.7284922802708658,0.8068594473287892,False,False,True,True,True,False,False,False,True,False,False,False
1.5634246647686687,2.620801610369641,1.698045283913959,False,False,True,True,True,True,True,False,True,True,False,True
0.6301289415505114,1.065530815872392,1.1259668062544625,True,False,True,True,True,False,True,False,True,False,False,True
-1.277040579808332,-0.98000450302622,-0.3191100419374456,False,False,False,True,False,False,False,True,False,False,False,False
-1.1147282801182177,-0.9177535374773708,-0.6365639948583222,True,False,False,False,False,False,False,False,False,False,False,False
0.6301289415505114,0.4946061405951909,0.15211066942948093,False,False,False,True,False,False,True,True,True,True,False,False
1.1982219904659115,2.002152648960387,1.6203352016885364,False,True,True,False,False,True,False,True,True,True,False,True
1.4822685149236117,1.9803626298351944,1.1425008663024248,False,False,True,False,True,False,True,True,True,False,False,False
0.10261396755763985,0.22398675392224998,0.550581516585373,False,False,True,True,True,False,True,True,True,False,False,False
0.9953316158532686,0.3201987402698234,-0.3786326581101099,True,False,False,True,True,False,True,False,False,True,False,False
-1.277040579808332,-0.9957526449765598,-1.512869177400326,False,False,False,False,True,False,False,True,False,False,True,False
-0.8712598305830461,-0.9158777200151419,-1.4566533732372542,False,True,False,False,False,False,False,True,False,False,True,False
-1.1147282801182177,-0.8487845279940276,0.5257804265134296,True,False,True,True,False,False,False,True,False,False,True,False
-0.9118379055055746,-0.6832763546987688,0.171951541487036,False,False,True,False,True,False,False,False,False,False,False,False
1.1576439155433829,1.0095616576389135,0.29265017983716074,False,True,False,True,False,False,False,True,False,True,True,False
-1.277040579808332,-0.9957308331456035,-1.5112157713955297,False,False,False,False,True,False,False,False,False,False,True,False
-1.2364625048858033,-0.9287248884483138,0.47121802835515414,True,False,True,False,False,False,False,True,True,False,False,False
-1.074150205195689,-0.8630276536083928,-0.6382174008631186,False,False,False,False,False,False,False,True,False,False,False,False
-1.074150205195689,-0.9532631982739814,-1.4665738092660314,False,False,False,False,True,False,True,False,False,False,False,False
0.14319204248016842,0.46426588373518773,0.9473989577364691,True,False,True,True,True,True,False,True,False,False,False,False
-0.9524159804281033,-0.7199202307050991,0.13557660938151858,True,False,True,False,False,False,False,False,False,False,False,False
0.95475354093074,1.5770618754559986,1.3392561808731767,False,False,True,True,False,False,False,False,True,True,False,True
0.183770117402697,-0.6873769789185248,-1.4930283053427713,False,True,False,False,True,False,False,True,False,False,True,False
-0.7495256058154603,-0.8730829076791775,-1.499641929361956,False,False,False,False,True,False,False,False,False,False,False,False
-0.5060571562802889,-0.8149107545191281,-1.5079089593859372,False,False,False,True,False,False,True,False,False,False,False,False
1.1576439155433829,1.3171957214444392,0.7837117632616424,False,True,False,False,False,False,False,False,True,True,False,True
1.6040027396911973,2.7244514310732617,1.7608747120962163,True,True,True,True,True,True,False,False,True,True,False,True
0.6301289415505114,0.21284090830365776,-0.19841140358732037,False,False,False,True,False,False,True,True,False,False,False,True
0.67070701647304,1.250386083225755,1.3789379249882863,False,False,True,True,True,False,True,False,True,True,False,True
-1.074150205195689,-0.7969596176422175,0.6415188468491659,True,False,True,True,False,False,False,True,True,False,False,False
-0.10027640705500306,0.3468527976982375,1.1739155803935533,True,False,True,False,False,False,False,False,True,False,False,False
1.5634246647686687,-0.2514457254289303,-1.3409149529015179,False,True,False,True,False,False,False,True,True,False,False,False
1.441690440001083,1.4762257809457218,0.5968768847196678,True,False,True,True,False,False,True,True,True,False,True,False
1.2793781403109687,0.7704821785285638,0.02810521906976342,False,False,False,False,False,True,True,True,False,True,True,False
-0.7495256058154603,-0.8416520592713668,-1.3028866147912044,False,False,False,False,False,False,False,True,True,False,True,False
0.3866604920153399,0.5612630959971824,0.6398654408443698,True,False,True,True,False,False,False,True,True,True,False,False
0.183770117402697,-0.3973886863565235,-0.8068648133523344,False,True,False,True,True,True,False,False,False,True,False,True
1.1576439155433829,2.209059677410417,1.7741019601345858,True,False,True,True,False,True,True,False,True,True,False,True
0.5895508666279828,1.1112266017255241,1.3690174889595086,True,False,True,True,False,False,False,False,True,False,False,True
0.7924412412406258,0.8885278076632426,0.6745869669450906,True,False,True,True,True,False,False,False,False,False,False,True
-0.790103680737989,-0.6983047062275555,-0.3571383800477589,False,False,False,False,False,True,True,True,False,True,True,False
1.5634246647686687,-0.2380096375599425,-1.3557956069446837,False,True,False,False,True,False,False,True,True,False,False,False
1.52284658984614,-0.2559171507749408,-1.3095002388103891,False,True,False,False,True,False,False,True,True,False,True,False
-0.5872133061253461,-0.26605965216955013,0.9854272958467827,True,False,True,True,True,False,False,True,True,False,False,False
0.183770117402697,-0.6997879107325735,-1.4748408392900125,False,False,False,False,True,False,False,True,False,False,False,False
0.8330193161631543,-0.5450547819296524,-1.4946817113475674,False,True,False,False,True,False,False,False,False,False,True,False
1.0764877656983258,1.1548502636378222,0.6051439147436489,True,False,True,True,False,False,False,False,True,False,False,True
-1.1958844299632747,-0.9092687352354288,0.31579786390430814,True,False,True,False,True,False,False,False,True,False,False,False
0.67070701647304,1.1425047673166417,1.1342338362784437,False,False,True,True,True,False,True,True,False,True,False,False
1.0764877656983258,0.35525035261635485,-0.3571383800477589,False,True,False,False,True,False,False,False,True,False,False,False
-1.3176186547308604,-1.0041283880637208,-1.4864146813235863,False,True,False,False,False,False,False,True,False,False,True,False
1.3199562152334972,0.6858958980806179,-0.1190479153571012,False,False,False,False,False,True,True,True,False,False,True,True
0.7924412412406258,1.4496371590101762,1.3260289328348067,True,False,True,True,False,False,False,True,True,False,False,True
-0.30316678166764593,-0.12495891771422217,0.4927123064175049,False,False,True,True,False,True,False,False,False,False,False,True
-1.2364625048858033,-0.9239699092998732,0.7341095831177553,False,False,True,True,False,False,False,False,False,False,False,True
1.4822685149236117,0.6415742575777231,-0.33068388397101905,False,True,False,True,False,False,False,True,False,False,True,True
1.4011123650785544,2.098451882631785,1.344216398887565,True,False,True,True,False,True,True,True,True,False,False,True
-0.9929940553506318,-0.8430916401144726,-0.6712855209590433,False,False,False,False,True,False,False,True,False,False,True,False
0.021457817712582688,-0.711697170434631,-1.4831078693139936,False,True,False,False,False,False,False,True,False,False,True,False
-0.34374485659017456,-0.7713961517616108,-1.4897214933331788,False,False,False,False,False,False,True,True,False,False,True,False
-1.277040579808332,-0.9642999847377928,0.8713422815158425,True,False,True,True,False,False,False,False,False,False,False,False
1.5634246647686687,1.9838307109572215,1.0184954159427073,False,True,True,True,False,False,False,True,True,False,True,True
-1.277040579808332,-0.9739408140204108,0.14053682739590748,True,False,True,True,False,False,False,False,False,False,False,False
-0.5466352312028174,-0.1802300973571037,1.1590349263503872,False,False,True,False,True,False,True,True,False,True,True,True
1.5634246647686687,1.5803118382684647,0.5588485466093542,False,True,False,False,False,True,False,True,False,True,False,False
-1.277040579808332,-0.9733300827536385,0.18683219553020172,False,False,True,True,False,False,False,False,False,False,False,False
-1.155306355040746,-0.8657323206469554,0.469564622350358,True,False,True,True,False,False,False,False,False,False,False,False
-0.790103680737989,-0.8883948130103942,-1.5012953353667524,False,True,False,False,False,False,False,True,False,False,True,False
1.5634246647686687,2.479613628590489,1.5327046834343359,False,True,True,False,False,True,False,False,True,True,False,True
1.6040027396911973,1.8060424768336512,0.8481945974486951,False,True,False,True,True,True,False,True,True,True,True,True
-0.2220106318225888,-0.3203056757574928,-0.2893487338511132,False,False,False,False,True,True,True,False,False,False,True,True
-0.5060571562802889,-0.5996716066438494,-0.6812059569878206,True,False,False,True,False,False,False,False,False,False,False,False
1.1982219904659115,0.844424285469909,0.1471504514150925,False,True,False,False,True,True,False,False,True,True,False,True
-0.059698332132474476,0.36724685964223686,1.2053302944846818,True,False,True,True,True,False,False,False,False,False,False,True
-0.14085448197753164,-0.1079238777374697,0.3505193900050289,False,True,False,False,True,False,False,True,False,True,True,False
-1.277040579808332,-0.9841705627388446,-0.634910588853526,True,False,False,False,True,False,False,False,False,False,False,False
-1.277040579808332,-0.9825346754171334,-0.5109051384938086,True,False,False,False,False,False,False,False,False,False,False,True
-1.2364625048858033,-0.945149197158294,0.15707088744386982,True,False,True,True,False,False,False,False,False,False,False,False
-0.10027640705500306,-0.6935715389100711,-1.4450795312036804,False,True,False,False,True,False,False,True,False,False,True,False
1.1576439155433829,0.28774273580707366,-0.5042915144746235,False,False,False,True,False,True,True,True,False,False,True,False
0.26492626724775414,-0.643796940668139,-1.4814544633091975,False,True,False,False,False,False,False,False,False,False,False,False
1.6040027396911973,2.4957325716670833,1.5442785254679097,False,True,True,True,True,False,False,True,True,True,False,True
-0.7495256058154603,-0.5364827323638858,0.51255317847506,True,False,True,True,False,False,False,False,True,False,False,False
1.3605342901560258,1.9887165610913993,1.299574436758067,True,False,True,True,True,False,True,False,True,True,False,True
-0.9524159804281033,-0.6508857857288874,0.8548082214678802,False,False,True,True,False,False,False,False,False,False,False,False
0.021457817712582688,-0.15224551824036459,-0.1835307495441544,True,False,False,False,False,True,True,False,True,True,False,False
-1.277040579808332,-0.9953382201883928,-1.4814544633091975,False,False,False,False,False,False,False,False,False,False,False,False
-1.1958844299632747,-0.8756785155629593,1.3243755268300106,True,False,True,True,True,False,False,False,True,False,False,True
-0.38432293151270314,-0.7692149686659959,-1.342568358906314,False,False,False,False,True,False,True,True,True,False,True,False
-1.277040579808332,-0.9712579588128044,0.3439057659858439,True,False,True,True,True,False,False,False,True,False,False,False
1.4822685149236117,1.786935312916065,0.9374785217076917,False,True,True,True,False,False,False,True,True,True,True,True
-0.30316678166764593,0.15418889486257312,1.355790240921139,False,False,True,False,True,False,False,False,True,False,False,True
1.441690440001083,-0.26856801272950726,-1.2962729907720194,False,True,False,False,True,False,False,True,True,False,True,False
-1.1958844299632747,-0.9366643949163519,-0.3257236659566304,False,False,False,True,False,True,False,False,False,True,True,False
0.34608241709281135,-0.6671792234531307,-1.5095623653907335,False,True,False,False,False,False,False,True,False,False,True,False
0.7112850913955685,-0.12234149799948428,-0.8432397454578514,False,False,False,True,True,True,False,True,False,False,True,False
0.9953316158532686,-0.5410195932027648,-1.506255553381141,False,False,False,False,True,False,True,True,False,False,True,False
-1.277040579808332,-0.9953164083574368,-1.4798010573044011,False,False,False,False,True,False,False,False,False,False,False,False
1.5634246647686687,-0.3527398683892864,-1.4566533732372542,False,True,False,True,False,False,False,True,False,False,False,False
-1.2364625048858033,-0.989645332308838,-1.4748408392900125,False,False,False,False,True,False,False,False,False,False,False,False
-0.10027640705500306,0.32471378927774625,1.1606883323551833,True,False,True,True,False,False,False,True,True,False,True,False
-1.0335721302731604,-0.8425463443405689,-0.33399069598061154,False,False,False,False,True,False,False,False,False,False,False,False
-0.18143255690006022,-0.02479898996358588,0.5175133964894484,True,False,True,True,False,False,False,False,False,False,False,False
1.5634246647686687,1.6333145874919068,0.6993880570170341,False,True,False,True,True,True,False,True,False,True,False,True
-1.0335721302731604,-0.7400089270157123,0.7952856052952159,True,False,True,True,True,False,False,True,False,False,False,False
0.7112850913955685,-0.5980357193221383,-1.4814544633091975,False,True,False,False,False,False,False,True,False,False,True,False
-0.6683694559704032,-0.8669537831804996,-1.499641929361956,False,False,False,False,False,False,False,True,False,False,False,False
-0.14085448197753164,-0.7020127174901007,-1.2846991487384458,False,True,False,False,False,False,False,True,True,False,True,False
-1.1958844299632747,-0.8873914687864114,0.47287143435995027,True,False,True,False,True,False,False,False,False,False,False,False
-1.1147282801182177,-0.8228502609871664,0.5175133964894484,True,False,True,True,True,False,False,False,False,False,False,False
0.10261396755763985,-0.6808770532935924,-1.450039749218069,False,False,False,False,False,False,True,False,False,False,False,False
-0.6277913810478746,-0.519382256894265,0.026451813064967283,False,False,False,False,True,True,False,False,True,False,False,False
-1.1958844299632747,-0.9105992569237539,0.5737292006525204,False,False,True,True,True,True,False,False,False,True,False,False
-0.30316678166764593,-0.778899421610526,-1.5029487413715485,False,False,False,True,True,False,True,False,False,False,False,False
-0.9524159804281033,-0.6156160550727945,0.9887341078563749,False,False,True,True,True,False,False,True,False,True,False,True
1.2388000653884401,1.1166141239716927,0.4927123064175049,False,True,False,True,False,True,False,False,True,True,False,True
0.7924412412406258,-0.5991263108699457,-1.49798852335716,False,False,False,False,True,False,True,False,False,False,True,False
0.183770117402697,-0.6866353766660157,-1.499641929361956,False,False,False,False,False,False,True,True,False,False,False,False
-1.277040579808332,-0.9797863847166586,-0.30257598188948326,True,False,False,True,False,True,False,False,False,False,False,False
0.6301289415505114,0.6918941515935588,0.611757538762834,False,False,False,True,False,True,True,False,True,False,False,True
-0.8712598305830461,-0.8457090598292105,-0.9639383838079766,False,False,False,True,False,False,False,False,False,False,False,False
0.9953316158532686,1.3938861190862593,1.1474610843168136,True,False,True,True,False,True,False,True,True,False,False,False
1.1576439155433829,-0.34901004529578494,-1.321074080843963,False,True,False,False,True,False,False,True,True,False,False,False
0.06203589263511127,0.054770569364445805,0.21824690962133025,False,False,True,False,True,False,False,True,False,False,False,False
1.4822685149236117,0.7669268500827116,-0.11739450935230507,False,True,False,False,False,True,False,True,True,True,True,False
-0.34374485659017456,-0.6428372201060685,-1.0151939699566597,False,False,False,False,True,False,False,True,False,True,False,False
1.5634246647686687,1.18233317064257,0.20005944356857178,False,False,False,True,True,True,True,True,False,True,False,True
0.8735973910856829,-0.40877446211563323,-1.322727486848759,False,False,False,True,True,False,False,True,False,False,False,False
-0.059698332132474476,-0.18278208157897322,-0.19510459157772808,False,False,False,True,True,False,False,True,True,False,False,False
0.8330193161631543,1.4903598474053061,1.454994601208913,False,False,True,True,False,False,True,True,True,True,False,True
1.0764877656983258,0.8258187936643141,0.23643437567408873,False,True,False,True,False,False,False,True,True,True,True,False
1.6040027396911973,1.6319186303107134,0.6067973207484451,False,True,False,True,False,True,False,True,True,True,True,False
-0.790103680737989,-0.8593632660077599,-1.3161138628295743,False,False,False,True,True,False,False,False,False,False,False,False
-1.277040579808332,-0.9848031058365728,-0.682859362992617,False,False,False,True,True,False,False,False,False,False,False,False
-1.277040579808332,-0.9822729334456597,-0.4910642664362537,True,False,False,True,False,False,False,False,True,False,False,False
-0.8712598305830461,-0.7060697180479445,-0.17526371952017322,False,False,False,True,True,False,False,True,False,False,True,False
-1.155306355040746,-0.8586216637552508,0.6315984108203886,False,False,True,False,False,False,False,False,True,False,True,True
0.8330193161631543,1.1771419548750062,0.9887341078563749,False,False,True,True,False,False,True,True,False,False,False,False
-1.1147282801182177,-0.9630567103732923,-1.4847612753187902,False,False,False,False,True,False,False,False,False,False,False,False
1.6040027396911973,-0.36685212301791487,-1.4831078693139936,False,True,False,False,False,False,False,True,False,False,True,False
-1.155306355040746,-0.9049499927061113,-0.31249641791826055,False,False,False,False,False,False,False,False,False,False,False,False
1.4011123650785544,2.2189840604954645,1.5674262095350566,False,False,True,True,False,False,True,True,True,True,True,True
-1.277040579808332,-0.9849121649913536,-0.6911263930165981,False,False,False,True,True,False,False,False,False,False,False,False
1.1576439155433829,-0.3504932498008031,-1.321074080843963,False,True,False,True,False,False,False,False,True,False,True,False
-0.4249010064352317,-0.8154560502930318,-1.4814544633091975,False,False,False,False,True,False,False,False,False,False,True,False
-1.277040579808332,-0.9807679171096852,-0.37697925210531374,False,False,False,True,False,False,False,False,False,False,False,False
0.7518631663180971,0.6977397222898069,0.3389455479714555,False,True,False,True,True,False,False,True,True,True,False,False
0.7518631663180971,0.3381716889776901,-0.1587296594722109,False,False,False,False,False,True,True,False,False,True,True,False
-0.9118379055055746,-0.8770090372512843,-1.1673073223979133,True,False,False,True,False,False,False,False,False,True,False,False
-0.34374485659017456,-0.7740790069692172,-1.47153402728042,False,False,False,False,False,False,True,False,False,False,False,False
-0.7089475308929317,-0.6738536437257124,-0.32903047796622287,False,False,False,False,False,False,False,False,True,True,False,False
1.3199562152334972,2.110012153038544,1.4897161273096338,False,False,True,True,True,True,True,False,True,True,False,False
-0.7089475308929317,-0.8721886226099754,-1.4831078693139936,False,False,False,False,False,False,True,False,False,False,False,False
1.5634246647686687,-0.24815213895455182,-1.3458751709159065,False,True,False,True,False,False,False,True,True,False,False,False
-0.790103680737989,-0.5552845306480862,0.5605019526141508,False,False,True,True,False,False,False,False,False,False,False,False
-0.5466352312028174,-0.16025046020127123,1.3772845189834897,True,False,True,True,False,True,False,False,False,True,False,False
-0.7089475308929317,-0.44212475164758513,0.7952856052952159,False,False,True,False,False,False,False,False,True,False,False,True
-1.277040579808332,-0.9954472793431736,-1.4897214933331788,False,False,False,True,False,False,False,False,False,False,False,False
-1.277040579808332,-0.990954042166207,-1.1491198563451546,True,False,False,False,True,False,False,True,False,False,True,True
0.3866604920153399,0.020351500115642605,-0.3372975079902041,True,False,False,True,False,True,True,False,False,True,False,True
1.0764877656983258,-0.542655480524476,-1.5393236734770657,False,True,False,False,False,False,False,True,False,False,False,False
0.95475354093074,-0.515586998307895,-1.4930283053427713,False,True,False,True,False,False,False,True,False,False,True,False
-0.5466352312028174,-0.7921610148318646,-1.301233208786408,False,True,False,False,False,False,False,True,True,False,True,False
-0.5872133061253461,-0.6225085936549376,-0.5142119505034011,True,False,False,False,True,True,False,False,False,False,False,False
-1.277040579808332,-0.9651724579760387,0.8052060413239931,True,False,True,True,False,False,False,False,False,False,False,False
1.3199562152334972,1.270889204324535,0.5803428246717055,False,True,False,True,False,True,False,True,True,True,True,True
-1.074150205195689,-0.8343887195629692,-0.2876953278463171,True,False,False,False,False,True,False,False,False,False,False,True
0.9141754660082114,-0.5334072641990688,-1.4764942452948089,False,True,False,False,False,False,False,True,False,False,True,False
-0.019120257209945892,-0.6954909800342122,-1.4748408392900125,False,False,False,False,True,False,True,False,False,False,False,False
1.6040027396911973,1.8202419787861037,0.8944899655829898,False,True,False,False,False,True,False,True,True,True,False,True
-0.14085448197753164,0.2821589070822994,1.2069837004894781,False,False,True,True,True,False,False,False,False,False,False,True
-0.790103680737989,-0.8542374857330649,-1.3376081408919251,False,False,False,False,True,False,True,True,True,False,True,False
-0.34374485659017456,-0.7916593427198733,-1.4616135912516428,False,True,False,False,True,False,False,False,False,False,False,False
1.4822685149236117,2.1878585777210398,1.3971253910410448,False,False,True,True,True,True,True,True,True,True,False,True
-1.277040579808332,-0.9843450573864938,-0.6481378368918959,False,False,False,False,False,False,False,False,False,False,False,False
-1.2364625048858033,-0.9888164827325043,-1.4748408392900125,False,False,False,False,False,False,False,False,False,False,False,False
1.3199562152334972,2.196779616582105,1.4665684432424864,True,True,True,False,False,True,False,True,True,True,True,False
0.3866604920153399,0.5407381630674462,0.6514392828779437,True,False,True,True,False,False,False,False,True,False,False,False
-0.30316678166764593,0.03749559924717582,1.1673019563743683,True,False,True,True,False,False,False,False,True,False,False,True
-1.155306355040746,-0.9596758765750891,-1.3128070508199818,False,False,False,False,True,False,False,False,True,False,False,False
-1.0335721302731604,-0.9361190991424482,-1.4649204032612353,False,False,False,False,False,False,False,False,False,False,False,False
-0.7089475308929317,-0.5893764224325472,-0.0033094950213651054,False,False,False,False,True,True,True,False,False,False,True,False
-1.277040579808332,-0.9843668692174499,-0.6497912428966922,False,False,False,True,True,False,False,False,False,False,False,False
-0.30316678166764593,-0.7812987230157025,-1.4897214933331788,False,False,False,False,True,False,True,False,False,False,False,False
0.8735973910856829,0.06925362511932888,-0.6530980549062846,False,True,False,False,True,True,False,False,False,True,False,False
-1.277040579808332,-0.9737663193727615,0.15376407543427706,True,False,True,True,False,False,False,False,False,False,False,False
1.6040027396911973,2.212091521913321,1.2714665346765313,True,True,True,True,True,False,False,True,True,False,True,True
1.2793781403109687,1.972488558860024,1.3326425568539917,True,True,True,True,True,False,False,True,True,True,False,True
0.95475354093074,1.1630951357392463,0.7919787932856235,False,False,True,False,False,False,True,True,False,False,True,False
-1.2364625048858033,-0.9370351960426064,0.14384363940549977,True,False,True,True,False,False,False,True,False,False,False,False
0.95475354093074,1.558216453509886,1.2648529106573463,True,True,True,True,True,False,False,True,True,True,True,False
-0.18143255690006022,-0.5847305024388874,-0.9655917898127727,False,False,False,True,False,False,False,False,False,True,False,False
-0.9118379055055746,-0.5514238365688479,1.1094327462065001,True,False,True,True,True,False,False,True,True,False,False,False
0.06203589263511127,0.26529836175319615,0.6315984108203886,False,False,True,True,True,False,False,True,False,False,True,False
-0.9118379055055746,-0.6472650217901668,0.5307406445278184,False,False,True,True,False,False,False,False,True,False,False,True
-0.019120257209945892,0.2594527910569484,0.8729956875206386,False,False,True,True,False,False,False,True,True,False,True,False
-1.074150205195689,-0.8744134293675027,-0.5340528225609559,False,False,False,True,False,False,False,True,False,True,True,False
1.3199562152334972,2.0124260213407332,1.3260289328348067,True,False,True,True,False,True,False,True,True,False,False,False
-0.019120257209945892,0.013633456181148864,0.2595820597412361,False,False,False,True,True,True,True,True,True,True,False,False
1.4822685149236117,2.2482119139767045,1.5062501873575962,False,True,True,True,False,False,False,False,True,True,False,True
1.3199562152334972,0.8758551338777198,0.06944036918966925,False,False,False,False,True,True,True,True,True,False,False,True
-0.38432293151270314,-0.26712843188640145,0.1256561733527413,False,False,False,True,False,True,True,True,False,True,False,False
-0.9118379055055746,-0.7091669980437176,0.17691175950142443,True,False,False,False,False,True,True,True,True,False,True,True
-1.1147282801182177,-0.7868389280785644,0.9755068598180053,True,False,True,True,True,False,False,True,False,False,False,False
0.5083947167829257,0.9339618515449007,1.051563536038632,False,False,True,False,False,True,True,False,True,False,False,True
-1.277040579808332,-0.9687714100838033,0.5323940505326146,True,False,True,True,True,False,False,True,False,False,True,False
1.5634246647686687,2.216541135428376,1.349176616901954,False,False,True,False,True,False,True,False,True,True,False,True
0.7518631663180971,0.8465400330726557,0.4976725244318938,False,False,True,False,True,False,False,False,True,False,False,False
0.34608241709281135,0.35974358979332144,0.44641693828321066,True,True,False,False,False,True,False,True,False,True,True,True
1.4011123650785544,1.6377860128379174,0.8481945974486951,False,False,True,True,True,True,True,True,False,False,False,True
0.10261396755763985,-0.4911795594679643,-1.0416484660333993,False,False,False,True,False,False,False,False,False,True,False,False
-0.5872133061253461,-0.8346068378725308,-1.4847612753187902,False,True,False,False,True,False,False,False,False,False,False,False
0.4272385669378685,0.8092199903066846,0.9771602658228015,True,False,True,True,False,True,False,True,True,False,False,True
-0.790103680737989,-0.8943494428614228,-1.4731874332852164,True,False,False,True,True,False,False,False,False,False,False,False
-1.277040579808332,-0.9935496500499886,-1.3458751709159065,True,False,False,True,True,False,False,False,False,False,False,False
-1.1958844299632747,-0.9641254900901437,-1.165653916393117,False,False,False,False,False,True,False,True,False,False,True,False
0.5489727917054542,0.543770007570351,0.32571829993308543,False,False,True,True,False,False,False,False,False,False,False,False
0.183770117402697,-0.6745952459782214,-1.4764942452948089,False,False,False,False,False,False,True,False,False,False,True,False
-0.7495256058154603,-0.8870424794911129,-1.4880680873283825,False,False,False,False,True,False,False,False,False,False,True,False
1.1982219904659115,1.4467798091549207,0.7985924173048081,True,False,True,True,True,True,False,True,True,False,False,True
-1.277040579808332,-0.9691203993791018,0.505939554455875,True,False,True,True,False,False,False,False,False,False,False,False
-1.074150205195689,-0.8392963815281028,0.16037769945346209,True,False,True,True,True,False,False,True,False,False,True,False
0.5083947167829257,0.7153854935333314,0.7374163951273477,True,False,True,True,False,False,False,False,True,True,False,False
-0.9524159804281033,-0.6030524404420526,1.1408474602976286,False,False,True,True,True,False,False,False,True,False,False,True
-0.8306817556605175,-0.6807025586459431,0.30422402187073466,True,False,False,True,True,False,False,True,False,True,False,False
0.06203589263511127,0.1971800136771429,0.4050817881633048,False,False,False,False,True,False,True,True,True,False,True,False
0.67070701647304,1.110463187642059,1.187142828431923,False,False,True,True,False,True,False,True,True,False,False,False
-1.1958844299632747,-0.9442549120890918,-0.48114383040747644,False,False,False,False,True,False,False,False,True,False,False,False
